pak_offset	unc	path
252419648	53715	MEDIA/LEVELSETS/Z2DESERT/ZRPHRUINS_DOOR_BIG_01.MESH
252437630	2646	MEDIA/LEVELSETS/Z2DESERT/ZRPHRUINS_DOOR_BIG_01_COLLISION.MESH
252438426	787	MEDIA/LEVELSETS/Z2DESERT/ZRPHRUINS_DOOR_BIG_01_THUMBNAIL.JPG
252439221	51165	MEDIA/LEVELSETS/Z2DESERT/ZRPHRUINS_DOOR_BIG_02.MESH
252457174	2646	MEDIA/LEVELSETS/Z2DESERT/ZRPHRUINS_DOOR_BIG_02_COLLISION.MESH
252458011	37240	MEDIA/LEVELSETS/Z2DESERT/ZRPHRUINS_DOOR_BIG_03.MESH
252471249	2646	MEDIA/LEVELSETS/Z2DESERT/ZRPHRUINS_DOOR_BIG_03_COLLISION.MESH
252472087	35302	MEDIA/LEVELSETS/Z2DESERT/ZRPHRUINS_DOOR_OPEN_01.MESH
252483782	2646	MEDIA/LEVELSETS/Z2DESERT/ZRPHRUINS_DOOR_OPEN_01_COLLISION.MESH
252484570	758	MEDIA/LEVELSETS/Z2DESERT/ZRPHRUINS_DOOR_OPEN_01_THUMBNAIL.JPG
252485336	49839	MEDIA/LEVELSETS/Z2DESERT/ZRPHRUINS_DOOR_OPEN_BIG_01.MESH
252502101	2646	MEDIA/LEVELSETS/Z2DESERT/ZRPHRUINS_DOOR_OPEN_BIG_01_COLLISION.MESH
252502923	803	MEDIA/LEVELSETS/Z2DESERT/ZRPHRUINS_DOOR_OPEN_BIG_01_THUMBNAIL.JPG
252503734	26428	MEDIA/LEVELSETS/Z2DESERT/ZRPHRUINS_DOOR_OPEN_BIG_02.MESH
252512936	17299	MEDIA/LEVELSETS/Z2DESERT/ZRPHRUINS_FOOTER_01.MESH
252518776	2238	MEDIA/LEVELSETS/Z2DESERT/ZRPHRUINS_FOOTER_01_COLLISION.MESH
252519417	864	MEDIA/LEVELSETS/Z2DESERT/ZRPHRUINS_FOOTER_01_THUMBNAIL.JPG
252520289	19082	MEDIA/LEVELSETS/Z2DESERT/ZRPHRUINS_FOOTER_02.MESH
252526642	14133	MEDIA/LEVELSETS/Z2DESERT/ZRPHRUINS_FOOTER_03.MESH
252531370	10616	MEDIA/LEVELSETS/Z2DESERT/ZRPHRUINS_FOOTER_04.MESH
252534763	11636	MEDIA/LEVELSETS/Z2DESERT/ZRPHRUINS_FOOTER_CONCAVE_01.MESH
252539009	2238	MEDIA/LEVELSETS/Z2DESERT/ZRPHRUINS_FOOTER_CONCAVE_01_COLLISION.MESH
252539710	674	MEDIA/LEVELSETS/Z2DESERT/ZRPHRUINS_FOOTER_CONCAVE_01_THUMBNAIL.JPG
252540392	2277	MEDIA/LEVELSETS/Z2DESERT/ZRPHRUINS_ROAD_3WAY_01.MESH
252541036	785	MEDIA/LEVELSETS/Z2DESERT/ZRPHRUINS_ROAD_3WAY_01_THUMBNAIL.JPG
252541829	2277	MEDIA/LEVELSETS/Z2DESERT/ZRPHRUINS_ROAD_4WAY_01.MESH
252542548	779	MEDIA/LEVELSETS/Z2DESERT/ZRPHRUINS_ROAD_4WAY_01_THUMBNAIL.JPG
252543335	2163	MEDIA/LEVELSETS/Z2DESERT/ZRPHRUINS_ROAD_BEND_01.MESH
252544048	749	MEDIA/LEVELSETS/Z2DESERT/ZRPHRUINS_ROAD_BEND_01_THUMBNAIL.JPG
252544805	2277	MEDIA/LEVELSETS/Z2DESERT/ZRPHRUINS_ROAD_BIGSPOT_01.MESH
252545645	813	MEDIA/LEVELSETS/Z2DESERT/ZRPHRUINS_ROAD_BIGSPOT_01_THUMBNAIL.JPG
252546466	2163	MEDIA/LEVELSETS/Z2DESERT/ZRPHRUINS_ROAD_END_01.MESH
252547101	800	MEDIA/LEVELSETS/Z2DESERT/ZRPHRUINS_ROAD_END_01_THUMBNAIL.JPG
252547909	2277	MEDIA/LEVELSETS/Z2DESERT/ZRPHRUINS_ROAD_SPOT_01.MESH
252548730	797	MEDIA/LEVELSETS/Z2DESERT/ZRPHRUINS_ROAD_SPOT_01_THUMBNAIL.JPG
252549535	2733	MEDIA/LEVELSETS/Z2DESERT/ZRPHRUINS_ROAD_STRAIGHT_01.MESH
252550370	788	MEDIA/LEVELSETS/Z2DESERT/ZRPHRUINS_ROAD_STRAIGHT_01_THUMBNAIL.JPG
252551166	2733	MEDIA/LEVELSETS/Z2DESERT/ZRPHRUINS_ROAD_STRAIGHT_02.MESH
252551981	177895	MEDIA/LEVELSETS/Z2DESERT/ZRPHRUINS_TOWNGATE_01.MESH
252613270	18816	MEDIA/LEVELSETS/Z2DESERT/ZRPHRUINS_TOWNGATE_01_COLLISION.MESH
252619490	822	MEDIA/LEVELSETS/Z2DESERT/ZRPHRUINS_TOWNGATE_01_THUMBNAIL.JPG
252620320	156503	MEDIA/LEVELSETS/Z2DESERT/ZRPHRUINS_TOWNTOWER_01.MESH
252670094	2850	MEDIA/LEVELSETS/Z2DESERT/ZRPHRUINS_TOWNTOWER_01_COLLISION.MESH
252671141	1650	MEDIA/LEVELSETS/Z2DESERT/ZRPHRUINS_TOWNTOWER_01_THUMBNAIL.JPG
252672799	3111	MEDIA/LEVELSETS/Z2DESERT/ZRPHRUINS_TOWNWALL_01.MATERIAL
252673137	85358	MEDIA/LEVELSETS/Z2DESERT/ZRPHRUINS_TOWNWALL_01.MESH
252696336	11826	MEDIA/LEVELSETS/Z2DESERT/ZRPHRUINS_TOWNWALL_01_COLLISION.MESH
252699759	849	MEDIA/LEVELSETS/Z2DESERT/ZRPHRUINS_TOWNWALL_01_THUMBNAIL.JPG
252700616	1021	MEDIA/LEVELSETS/Z2DESERT/ZRPHRUINS_WALL_01.MESH
252700925	1422	MEDIA/LEVELSETS/Z2DESERT/ZRPHRUINS_WALL_01_COLLISION.MESH
252701364	735	MEDIA/LEVELSETS/Z2DESERT/ZRPHRUINS_WALL_01_THUMBNAIL.JPG
252702107	1021	MEDIA/LEVELSETS/Z2DESERT/ZRPHRUINS_WALL_02.MESH
252702461	3877	MEDIA/LEVELSETS/Z2DESERT/ZRPHRUINS_WALL_WINDOW_01.MESH
252703834	2449	MEDIA/LEVELSETS/Z2DESERT/ZRPHRUINS_WALL_WINDOW_02.MESH
252704782	38506	MEDIA/LEVELSETS/Z2DESERT/ZRPHRUINS_WELL_01.MESH
252717168	6318	MEDIA/LEVELSETS/Z2DESERT/ZRPHRUINS_WELL_01_COLLISION.MESH
252718802	823	MEDIA/LEVELSETS/Z2DESERT/ZRPHRUINS_WELL_01_THUMBNAIL.JPG
252719633	4573	MEDIA/LEVELSETS/Z3FOREST/BATS_TREE_SPOOKY_01.LAYOUT
252720855	4705	MEDIA/LEVELSETS/Z3FOREST/BATS_TREE_SPOOKY_BENT.LAYOUT
252722197	1277	MEDIA/LEVELSETS/Z3FOREST/BLOOD.MATERIAL
252722555	382	MEDIA/LEVELSETS/Z3FOREST/BLOOD.MESH
252722722	174904	MEDIA/LEVELSETS/Z3FOREST/BLOOD_BASE_01.DDS
252747008	11064	MEDIA/LEVELSETS/Z3FOREST/BLOOD_ENV_SPEC.DDS
252748682	349680	MEDIA/LEVELSETS/Z3FOREST/BLOOD_RIPPLES.DDS
252906691	174904	MEDIA/LEVELSETS/Z3FOREST/BLOOD_WAVES.DDS
252928467	250	MEDIA/LEVELSETS/Z3FOREST/DWARVEN_COLUMN.MATERIAL
252928617	174904	MEDIA/LEVELSETS/Z3FOREST/DWARVEN_STATUE_BASE_01.DDS
253018599	1398256	MEDIA/LEVELSETS/Z3FOREST/FOREST_BARK_BIG_COMP_01.DDS
253450570	1398256	MEDIA/LEVELSETS/Z3FOREST/FOREST_BARK_BIG_COMP_02.DDS
253911344	238018	MEDIA/LEVELSETS/Z3FOREST/FOREST_BARK_COMP_01.PNG
254149451	228381	MEDIA/LEVELSETS/Z3FOREST/FOREST_BARK_COMP_02.PNG
254377916	212702	MEDIA/LEVELSETS/Z3FOREST/FOREST_BARK_COMP_03.PNG
254590697	349680	MEDIA/LEVELSETS/Z3FOREST/FOREST_BOULDERS_01.DDS
254719414	174904	MEDIA/LEVELSETS/Z3FOREST/FOREST_BOULDERS_02.DDS
254831467	12992	MEDIA/LEVELSETS/Z3FOREST/FOREST_BOULDER_01.MESH
254834913	1830	MEDIA/LEVELSETS/Z3FOREST/FOREST_BOULDER_01_COLLISION.MESH
254835567	611	MEDIA/LEVELSETS/Z3FOREST/FOREST_BOULDER_01_THUMBNAIL.JPG
254836186	14246	MEDIA/LEVELSETS/Z3FOREST/FOREST_BOULDER_02.MESH
254839862	1830	MEDIA/LEVELSETS/Z3FOREST/FOREST_BOULDER_02_COLLISION.MESH
254840513	5696	MEDIA/LEVELSETS/Z3FOREST/FOREST_BOULDER_03.MESH
254842169	1830	MEDIA/LEVELSETS/Z3FOREST/FOREST_BOULDER_03_COLLISION.MESH
254842904	23728	MEDIA/LEVELSETS/Z3FOREST/FOREST_BRANCH_01.PNG
254866656	106791	MEDIA/LEVELSETS/Z3FOREST/FOREST_BRANCH_03.PNG
254973423	349680	MEDIA/LEVELSETS/Z3FOREST/FOREST_BUSH_01.DDS
255048846	7344	MEDIA/LEVELSETS/Z3FOREST/FOREST_BUSH_01.MESH
255051505	1320	MEDIA/LEVELSETS/Z3FOREST/FOREST_BUSH_01_COLLISION.MESH
255052119	2134	MEDIA/LEVELSETS/Z3FOREST/FOREST_BUSH_01_THUMBNAIL.JPG
255054261	349680	MEDIA/LEVELSETS/Z3FOREST/FOREST_CAP_DIRT_01.DDS
255172615	17895	MEDIA/LEVELSETS/Z3FOREST/FOREST_CAP_DIRT_01.MESH
255176897	1014	MEDIA/LEVELSETS/Z3FOREST/FOREST_CAP_DIRT_01_COLLISION.MESH
255177208	575	MEDIA/LEVELSETS/Z3FOREST/FOREST_CAP_DIRT_01_THUMBNAIL.JPG
255177791	349680	MEDIA/LEVELSETS/Z3FOREST/FOREST_CAP_DIRT_02.DDS
255300043	18351	MEDIA/LEVELSETS/Z3FOREST/FOREST_CAP_DIRT_02.MESH
255304457	575	MEDIA/LEVELSETS/Z3FOREST/FOREST_CAP_DIRT_02_THUMBNAIL.JPG
255305040	20575	MEDIA/LEVELSETS/Z3FOREST/FOREST_CAP_DIRT_03.MESH
255310010	576	MEDIA/LEVELSETS/Z3FOREST/FOREST_CAP_DIRT_03_THUMBNAIL.JPG
255310594	11850	MEDIA/LEVELSETS/Z3FOREST/FOREST_CAP_DIRT_CONVEX_01.MESH
255313417	810	MEDIA/LEVELSETS/Z3FOREST/FOREST_CAP_DIRT_CONVEX_01_COLLISION.MESH
255313797	500	MEDIA/LEVELSETS/Z3FOREST/FOREST_CAP_DIRT_CONVEX_01_THUMBNAIL.JPG
255314305	37389	MEDIA/LEVELSETS/Z3FOREST/FOREST_CAP_DIRT_ROUND_CONCAVE_01.MESH
255323163	2748	MEDIA/LEVELSETS/Z3FOREST/FOREST_CAP_DIRT_ROUND_CONCAVE_01_COLLISION.MESH
255323992	499	MEDIA/LEVELSETS/Z3FOREST/FOREST_CAP_DIRT_ROUND_CONCAVE_01_THUMBNAIL.JPG
255324499	35337	MEDIA/LEVELSETS/Z3FOREST/FOREST_CAP_DIRT_ROUND_CONVEX_01.MESH
255332861	4278	MEDIA/LEVELSETS/Z3FOREST/FOREST_CAP_DIRT_ROUND_CONVEX_01_COLLISION.MESH
255333941	514	MEDIA/LEVELSETS/Z3FOREST/FOREST_CAP_DIRT_ROUND_CONVEX_01_THUMBNAIL.JPG
255334463	19719	MEDIA/LEVELSETS/Z3FOREST/FOREST_CAP_DIRT_SLOPE_L_01.MESH
255339364	1626	MEDIA/LEVELSETS/Z3FOREST/FOREST_CAP_DIRT_SLOPE_L_01_COLLISION.MESH
255339871	581	MEDIA/LEVELSETS/Z3FOREST/FOREST_CAP_DIRT_SLOPE_L_01_THUMBNAIL.JPG
255340460	18807	MEDIA/LEVELSETS/Z3FOREST/FOREST_CAP_DIRT_SLOPE_R_01.MESH
255345160	1626	MEDIA/LEVELSETS/Z3FOREST/FOREST_CAP_DIRT_SLOPE_R_01_COLLISION.MESH
255345674	561	MEDIA/LEVELSETS/Z3FOREST/FOREST_CAP_DIRT_SLOPE_R_01_THUMBNAIL.JPG
255346243	349680	MEDIA/LEVELSETS/Z3FOREST/FOREST_CAP_GRASS_01.DDS
255472300	17891	MEDIA/LEVELSETS/Z3FOREST/FOREST_CAP_GRASS_01.MESH
255476560	15565	MEDIA/LEVELSETS/Z3FOREST/FOREST_CAP_GRASS_01_FORGATE.MESH
255480623	1480	MEDIA/LEVELSETS/Z3FOREST/FOREST_CAP_GRASS_01_FORGATE_THUMBNAIL.JPG
255482111	587	MEDIA/LEVELSETS/Z3FOREST/FOREST_CAP_GRASS_01_THUMBNAIL.JPG
255482706	349680	MEDIA/LEVELSETS/Z3FOREST/FOREST_CAP_GRASS_02.DDS
255609039	18347	MEDIA/LEVELSETS/Z3FOREST/FOREST_CAP_GRASS_02.MESH
255613453	20627	MEDIA/LEVELSETS/Z3FOREST/FOREST_CAP_GRASS_03.MESH
255618443	18347	MEDIA/LEVELSETS/Z3FOREST/FOREST_CAP_GRASS_04.MESH
255622908	13274	MEDIA/LEVELSETS/Z3FOREST/FOREST_CAP_GRASS_CONVEX_01.MESH
255626124	508	MEDIA/LEVELSETS/Z3FOREST/FOREST_CAP_GRASS_CONVEX_01_THUMBNAIL.JPG
255626640	37328	MEDIA/LEVELSETS/Z3FOREST/FOREST_CAP_GRASS_ROUND_CONCAVE_01.MESH
255635522	521	MEDIA/LEVELSETS/Z3FOREST/FOREST_CAP_GRASS_ROUND_CONCAVE_01_THUMBNAIL.JPG
255636051	35333	MEDIA/LEVELSETS/Z3FOREST/FOREST_CAP_GRASS_ROUND_CONVEX_01.MESH
255644419	530	MEDIA/LEVELSETS/Z3FOREST/FOREST_CAP_GRASS_ROUND_CONVEX_01_THUMBNAIL.JPG
255644957	19715	MEDIA/LEVELSETS/Z3FOREST/FOREST_CAP_GRASS_SLOPE_L_01.MESH
255649838	584	MEDIA/LEVELSETS/Z3FOREST/FOREST_CAP_GRASS_SLOPE_L_01_THUMBNAIL.JPG
255650430	18917	MEDIA/LEVELSETS/Z3FOREST/FOREST_CAP_GRASS_SLOPE_R_01.MESH
255655163	593	MEDIA/LEVELSETS/Z3FOREST/FOREST_CAP_GRASS_SLOPE_R_01_THUMBNAIL.JPG
255655764	349680	MEDIA/LEVELSETS/Z3FOREST/FOREST_CAVE_ENTRANCE_01.DDS
255779426	174348	MEDIA/LEVELSETS/Z3FOREST/FOREST_CAVE_ENTRANCE_01.MESH
255829218	11570	MEDIA/LEVELSETS/Z3FOREST/FOREST_CAVE_ENTRANCE_01_COLLISION.MESH
255832498	1658	MEDIA/LEVELSETS/Z3FOREST/FOREST_CAVE_ENTRANCE_01_THUMBNAIL.JPG
255834164	52743	MEDIA/LEVELSETS/Z3FOREST/FOREST_CAVE_ENTRANCE_02.MESH
255848982	1647	MEDIA/LEVELSETS/Z3FOREST/FOREST_CAVE_ENTRANCE_02_THUMBNAIL.JPG
255850637	108496	MEDIA/LEVELSETS/Z3FOREST/FOREST_CAVE_ENTRANCE_03.MESH
255881508	1607	MEDIA/LEVELSETS/Z3FOREST/FOREST_CAVE_ENTRANCE_03_THUMBNAIL.JPG
255883123	349680	MEDIA/LEVELSETS/Z3FOREST/FOREST_CLIFFROCKS_01.DDS
255978228	349680	MEDIA/LEVELSETS/Z3FOREST/FOREST_CLIFFROCKS_02.DDS
256070130	5820	MEDIA/LEVELSETS/Z3FOREST/FOREST_CLIFFROCK_BOTTOM_01.MESH
256072052	437	MEDIA/LEVELSETS/Z3FOREST/FOREST_CLIFFROCK_BOTTOM_01_THUMBNAIL.JPG
256072497	7350	MEDIA/LEVELSETS/Z3FOREST/FOREST_CLIFFROCK_BOTTOM_02.MESH
256074752	8778	MEDIA/LEVELSETS/Z3FOREST/FOREST_CLIFFROCK_BOTTOM_03.MESH
256077356	11940	MEDIA/LEVELSETS/Z3FOREST/FOREST_CLIFFROCK_BOTTOM_04.MESH
256080945	9900	MEDIA/LEVELSETS/Z3FOREST/FOREST_CLIFFROCK_CONVEX_01.MESH
256083938	2034	MEDIA/LEVELSETS/Z3FOREST/FOREST_CLIFFROCK_CONVEX_01_COLLISION.MESH
256084539	567	MEDIA/LEVELSETS/Z3FOREST/FOREST_CLIFFROCK_CONVEX_01_THUMBNAIL.JPG
256085114	9900	MEDIA/LEVELSETS/Z3FOREST/FOREST_CLIFFROCK_CONVEX_02.MESH
256088059	11736	MEDIA/LEVELSETS/Z3FOREST/FOREST_CLIFFROCK_CONVEX_BOTTOM_01.MESH
256091441	484	MEDIA/LEVELSETS/Z3FOREST/FOREST_CLIFFROCK_CONVEX_BOTTOM_01_THUMBNAIL.JPG
256091933	7554	MEDIA/LEVELSETS/Z3FOREST/FOREST_CLIFFROCK_DOUBLE_01.MESH
256094247	1014	MEDIA/LEVELSETS/Z3FOREST/FOREST_CLIFFROCK_DOUBLE_01_COLLISION.MESH
256094580	543	MEDIA/LEVELSETS/Z3FOREST/FOREST_CLIFFROCK_DOUBLE_01_THUMBNAIL.JPG
256095131	10716	MEDIA/LEVELSETS/Z3FOREST/FOREST_CLIFFROCK_DOUBLE_02.MESH
256098606	11124	MEDIA/LEVELSETS/Z3FOREST/FOREST_CLIFFROCK_DOUBLE_03.MESH
256102035	17244	MEDIA/LEVELSETS/Z3FOREST/FOREST_CLIFFROCK_DOUBLE_04.MESH
256107311	11838	MEDIA/LEVELSETS/Z3FOREST/FOREST_CLIFFROCK_ROUND_CONCAVE_01.MESH
256110982	2646	MEDIA/LEVELSETS/Z3FOREST/FOREST_CLIFFROCK_ROUND_CONCAVE_01_COLLISION.MESH
256111836	503	MEDIA/LEVELSETS/Z3FOREST/FOREST_CLIFFROCK_ROUND_CONCAVE_01_THUMBNAIL.JPG
256112347	7656	MEDIA/LEVELSETS/Z3FOREST/FOREST_CLIFFROCK_ROUND_CONCAVE_02.MESH
256114689	8880	MEDIA/LEVELSETS/Z3FOREST/FOREST_CLIFFROCK_ROUND_CONCAVE_BOTTOM_01.MESH
256117355	406	MEDIA/LEVELSETS/Z3FOREST/FOREST_CLIFFROCK_ROUND_CONCAVE_BOTTOM_01_THUMBNAIL.JPG
256117769	11998	MEDIA/LEVELSETS/Z3FOREST/FOREST_CLIFFROCK_ROUND_CONVEX_01.MESH
256121575	2646	MEDIA/LEVELSETS/Z3FOREST/FOREST_CLIFFROCK_ROUND_CONVEX_01_COLLISION.MESH
256122421	468	MEDIA/LEVELSETS/Z3FOREST/FOREST_CLIFFROCK_ROUND_CONVEX_01_THUMBNAIL.JPG
256122897	17856	MEDIA/LEVELSETS/Z3FOREST/FOREST_CLIFFROCK_ROUND_CONVEX_02.MESH
256128389	15408	MEDIA/LEVELSETS/Z3FOREST/FOREST_CLIFFROCK_ROUND_CONVEX_BOTTOM_01.MESH
256134554	434	MEDIA/LEVELSETS/Z3FOREST/FOREST_CLIFFROCK_ROUND_CONVEX_BOTTOM_01_THUMBNAIL.JPG
256134996	6330	MEDIA/LEVELSETS/Z3FOREST/FOREST_CLIFFROCK_SINGLE_01.MESH
256137020	1014	MEDIA/LEVELSETS/Z3FOREST/FOREST_CLIFFROCK_SINGLE_01_COLLISION.MESH
256137351	546	MEDIA/LEVELSETS/Z3FOREST/FOREST_CLIFFROCK_SINGLE_01_THUMBNAIL.JPG
256137905	6840	MEDIA/LEVELSETS/Z3FOREST/FOREST_CLIFFROCK_SINGLE_02.MESH
256140069	6024	MEDIA/LEVELSETS/Z3FOREST/FOREST_CLIFFROCK_SINGLE_03.MESH
256141956	5004	MEDIA/LEVELSETS/Z3FOREST/FOREST_CLIFFROCK_SINGLE_04.MESH
256143701	349680	MEDIA/LEVELSETS/Z3FOREST/FOREST_CRATER_BIG_01.DDS
256268176	19797	MEDIA/LEVELSETS/Z3FOREST/FOREST_CRATER_BIG_01.MESH
256273085	14890	MEDIA/LEVELSETS/Z3FOREST/FOREST_CRATER_BIG_01_COLLISION.MESH
256276952	777	MEDIA/LEVELSETS/Z3FOREST/FOREST_CRATER_BIG_01_THUMBNAIL.JPG
256277737	349680	MEDIA/LEVELSETS/Z3FOREST/FOREST_CRATER_MED_01.DDS
256425018	8781	MEDIA/LEVELSETS/Z3FOREST/FOREST_CRATER_MED_01.MESH
256427332	6322	MEDIA/LEVELSETS/Z3FOREST/FOREST_CRATER_MED_01_COLLISION.MESH
256429257	781	MEDIA/LEVELSETS/Z3FOREST/FOREST_CRATER_MED_01_THUMBNAIL.JPG
256430046	6639	MEDIA/LEVELSETS/Z3FOREST/FOREST_CRATER_SMALL_01.MESH
256431888	2956	MEDIA/LEVELSETS/Z3FOREST/FOREST_CRATER_SMALL_01_COLLISION.MESH
256433008	675	MEDIA/LEVELSETS/Z3FOREST/FOREST_CRATER_SMALL_01_THUMBNAIL.JPG
256433691	6639	MEDIA/LEVELSETS/Z3FOREST/FOREST_CRATER_SMALL_02.MESH
256435577	3160	MEDIA/LEVELSETS/Z3FOREST/FOREST_CRATER_SMALL_02_COLLISION.MESH
256436779	5594	MEDIA/LEVELSETS/Z3FOREST/FOREST_DIAS_CONCAVE_01.MESH
256438916	4231	MEDIA/LEVELSETS/Z3FOREST/FOREST_DIAS_CONCAVE_01_COLLISION.MESH
256440174	1247	MEDIA/LEVELSETS/Z3FOREST/FOREST_DIAS_CONCAVE_01_THUMBNAIL.JPG
256441429	1243	MEDIA/LEVELSETS/Z3FOREST/FOREST_DIAS_CONCAVE_FOUNDATION_01.MESH
256441939	1218	MEDIA/LEVELSETS/Z3FOREST/FOREST_DIAS_CONCAVE_FOUNDATION_01_COLLISION.MESH
256442429	1698	MEDIA/LEVELSETS/Z3FOREST/FOREST_DIAS_CONCAVE_FOUNDATION_01_THUMBNAIL.JPG
256444135	3281	MEDIA/LEVELSETS/Z3FOREST/FOREST_DIAS_CONCAVE_STAIRS_01.MESH
256445538	1125	MEDIA/LEVELSETS/Z3FOREST/FOREST_DIAS_CONCAVE_STAIRS_01_COLLISION.MESH
256446009	1384	MEDIA/LEVELSETS/Z3FOREST/FOREST_DIAS_CONCAVE_STAIRS_01_THUMBNAIL.JPG
256447401	6104	MEDIA/LEVELSETS/Z3FOREST/FOREST_DIAS_CONVEX_01.MESH
256449785	4741	MEDIA/LEVELSETS/Z3FOREST/FOREST_DIAS_CONVEX_01_COLLISION.MESH
256450914	1351	MEDIA/LEVELSETS/Z3FOREST/FOREST_DIAS_CONVEX_01_THUMBNAIL.JPG
256452273	8689	MEDIA/LEVELSETS/Z3FOREST/FOREST_DIAS_CONVEX_FOUNDATION_01.MESH
256455387	1422	MEDIA/LEVELSETS/Z3FOREST/FOREST_DIAS_CONVEX_FOUNDATION_01_COLLISION.MESH
256455960	1463	MEDIA/LEVELSETS/Z3FOREST/FOREST_DIAS_CONVEX_FOUNDATION_01_THUMBNAIL.JPG
256457431	8177	MEDIA/LEVELSETS/Z3FOREST/FOREST_DIAS_CONVEX_STAIRS_01.MESH
256460793	3879	MEDIA/LEVELSETS/Z3FOREST/FOREST_DIAS_CONVEX_STAIRS_01_COLLISION.MESH
256462132	996	MEDIA/LEVELSETS/Z3FOREST/FOREST_DIAS_CONVEX_STAIRS_01_THUMBNAIL.JPG
256463136	174904	MEDIA/LEVELSETS/Z3FOREST/FOREST_DIAS_FLOOR_01.DDS
256557426	6545	MEDIA/LEVELSETS/Z3FOREST/FOREST_DIAS_FLOOR_01.MESH
256559696	411	MEDIA/LEVELSETS/Z3FOREST/FOREST_DIAS_FLOOR_01_COLLISION.MESH
256559915	4301	MEDIA/LEVELSETS/Z3FOREST/FOREST_DIAS_FLOOR_01_CONVEX.MESH
256561456	1371	MEDIA/LEVELSETS/Z3FOREST/FOREST_DIAS_FLOOR_01_CONVEX_THUMBNAIL.JPG
256562835	425	MEDIA/LEVELSETS/Z3FOREST/FOREST_DIAS_FLOOR_01_NOROCKS.MESH
256563066	2669	MEDIA/LEVELSETS/Z3FOREST/FOREST_DIAS_FLOOR_01_STRAIGHT.MESH
256564098	1392	MEDIA/LEVELSETS/Z3FOREST/FOREST_DIAS_FLOOR_01_STRAIGHT_THUMBNAIL.JPG
256565498	1331	MEDIA/LEVELSETS/Z3FOREST/FOREST_DIAS_FLOOR_01_THUMBNAIL.JPG
256566837	174904	MEDIA/LEVELSETS/Z3FOREST/FOREST_DIAS_FLOOR_02.DDS
256671854	6545	MEDIA/LEVELSETS/Z3FOREST/FOREST_DIAS_FLOOR_02.MESH
256674110	425	MEDIA/LEVELSETS/Z3FOREST/FOREST_DIAS_FLOOR_02_NOROCKS.MESH
256674353	1320	MEDIA/LEVELSETS/Z3FOREST/FOREST_DIAS_FLOOR_02_THUMBNAIL.JPG
256675681	174904	MEDIA/LEVELSETS/Z3FOREST/FOREST_DIAS_FLOOR_03.DDS
256778473	6545	MEDIA/LEVELSETS/Z3FOREST/FOREST_DIAS_FLOOR_03.MESH
256780729	425	MEDIA/LEVELSETS/Z3FOREST/FOREST_DIAS_FLOOR_03_NOROCKS.MESH
256780964	1331	MEDIA/LEVELSETS/Z3FOREST/FOREST_DIAS_FLOOR_03_THUMBNAIL.JPG
256782303	6545	MEDIA/LEVELSETS/Z3FOREST/FOREST_DIAS_FLOOR_04.MESH
256784555	425	MEDIA/LEVELSETS/Z3FOREST/FOREST_DIAS_FLOOR_04_NOROCKS.MESH
256784790	1320	MEDIA/LEVELSETS/Z3FOREST/FOREST_DIAS_FLOOR_04_THUMBNAIL.JPG
256786118	413	MEDIA/LEVELSETS/Z3FOREST/FOREST_DIAS_FLOOR_GRASS_01.MESH
256786319	1377	MEDIA/LEVELSETS/Z3FOREST/FOREST_DIAS_FLOOR_GRASS_01_THUMBNAIL.JPG
256787704	413	MEDIA/LEVELSETS/Z3FOREST/FOREST_DIAS_FLOOR_GRASS_02.MESH
256787903	1362	MEDIA/LEVELSETS/Z3FOREST/FOREST_DIAS_FLOOR_GRASS_02_THUMBNAIL.JPG
256789273	413	MEDIA/LEVELSETS/Z3FOREST/FOREST_DIAS_FLOOR_GRASS_03.MESH
256789473	1369	MEDIA/LEVELSETS/Z3FOREST/FOREST_DIAS_FLOOR_GRASS_03_THUMBNAIL.JPG
256790850	413	MEDIA/LEVELSETS/Z3FOREST/FOREST_DIAS_FLOOR_GRASS_04.MESH
256791047	1369	MEDIA/LEVELSETS/Z3FOREST/FOREST_DIAS_FLOOR_GRASS_04_THUMBNAIL.JPG
256792424	349680	MEDIA/LEVELSETS/Z3FOREST/FOREST_DIAS_FLOOR_STAMP_01.DDS
256930760	431	MEDIA/LEVELSETS/Z3FOREST/FOREST_DIAS_FLOOR_STAMP_01.MESH
256931004	1669	MEDIA/LEVELSETS/Z3FOREST/FOREST_DIAS_FLOOR_STAMP_01_THUMBNAIL.JPG
256932681	174904	MEDIA/LEVELSETS/Z3FOREST/FOREST_DIAS_FOUNDATION_01.DDS
257023156	1697	MEDIA/LEVELSETS/Z3FOREST/FOREST_DIAS_MULTI.MATERIAL
257023421	1241	MEDIA/LEVELSETS/Z3FOREST/FOREST_DIAS_RUBBLE_01.MESH
257024075	1386	MEDIA/LEVELSETS/Z3FOREST/FOREST_DIAS_RUBBLE_01_THUMBNAIL.JPG
257025469	1547	MEDIA/LEVELSETS/Z3FOREST/FOREST_DIAS_RUBBLE_02.MESH
257026248	1298	MEDIA/LEVELSETS/Z3FOREST/FOREST_DIAS_RUBBLE_02_THUMBNAIL.JPG
257027554	2465	MEDIA/LEVELSETS/Z3FOREST/FOREST_DIAS_RUBBLE_03.MESH
257028505	1105	MEDIA/LEVELSETS/Z3FOREST/FOREST_DIAS_RUBBLE_03_THUMBNAIL.JPG
